"Area","AreaName","StateAb","State","CountyTownName"
"2600004","Balance of Lower Peninsula of Michigan nonmetropolitan area","MI","Michigan","Newaygo County"
"19820","Detroit-Warren-Dearborn, MI","MI","Michigan","Oakland County"
"2600004","Balance of Lower Peninsula of Michigan nonmetropolitan area","MI","Michigan","Oceana County"
"2600002","Northeast Lower Peninsula of Michigan nonmetropolitan area","MI","Michigan","Ogemaw County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Ontonagon County"
"2600004","Balance of Lower Peninsula of Michigan nonmetropolitan area","MI","Michigan","Osceola County"
"2600002","Northeast Lower Peninsula of Michigan nonmetropolitan area","MI","Michigan","Oscoda County"
"2600002","Northeast Lower Peninsula of Michigan nonmetropolitan area","MI","Michigan","Otsego County"
"24340","Grand Rapids-Wyoming, MI","MI","Michigan","Ottawa County"
"2600002","Northeast Lower Peninsula of Michigan nonmetropolitan area","MI","Michigan","Presque Isle County"
"2600002","Northeast Lower Peninsula of Michigan nonmetropolitan area","MI","Michigan","Roscommon County"
"40980","Saginaw, MI","MI","Michigan","Saginaw County"
"19820","Detroit-Warren-Dearborn, MI","MI","Michigan","St. Clair County"
"2600004","Balance of Lower Peninsula of Michigan nonmetropolitan area","MI","Michigan","St. Joseph County"
"2600004","Balance of Lower Peninsula of Michigan nonmetropolitan area","MI","Michigan","Sanilac County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Schoolcraft County"
"2600004","Balance of Lower Peninsula of Michigan nonmetropolitan area","MI","Michigan","Shiawassee County"
"2600004","Balance of Lower Peninsula of Michigan nonmetropolitan area","MI","Michigan","Tuscola County"
"28020","Kalamazoo-Portage, MI","MI","Michigan","Van Buren County"
"11460","Ann Arbor, MI","MI","Michigan","Washtenaw County"
"19820","Detroit-Warren-Dearborn, MI","MI","Michigan","Wayne County"
"2600003","Northwest Lower Peninsula of Michigan nonmetropolitan area","MI","Michigan","Wexford County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Aitkin County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Anoka County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Becker County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Beltrami County"
"41060","St. Cloud, MN","MN","Minnesota","Benton County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Big Stone County"
"31860","Mankato-North Mankato, MN","MN","Minnesota","Blue Earth County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Brown County"
"20260","Duluth, MN-WI","MN","Minnesota","Carlton County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Carver County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Cass County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Chippewa County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Chisago County"
"22020","Fargo, ND-MN","MN","Minnesota","Clay County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Clearwater County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Cook County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Cottonwood County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Crow Wing County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Dakota County"
"40340","Rochester, MN","MN","Minnesota","Dodge County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Douglas County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Faribault County"
"40340","Rochester, MN","MN","Minnesota","Fillmore County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Freeborn County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Goodhue County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Grant County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Hennepin County"
"29100","La Crosse-Onalaska, WI-MN","MN","Minnesota","Houston County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Hubbard County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Isanti County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Itasca County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Jackson County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Kanabec County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Kandiyohi County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Kittson County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Koochiching County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Lac Qui Parle County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Lake County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Lake of the Woods County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Le Sueur County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Lincoln County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Lyon County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","McLeod County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Mahnomen County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Marshall County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Martin County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Meeker County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Mille Lacs County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Morrison County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Mower County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Murray County"
"31860","Mankato-North Mankato, MN","MN","Minnesota","Nicollet County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Nobles County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Norman County"
"40340","Rochester, MN","MN","Minnesota","Olmsted County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Otter Tail County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Pennington County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Pine County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Pipestone County"
"24220","Grand Forks, ND-MN","MN","Minnesota","Polk County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Pope County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Ramsey County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Red Lake County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Redwood County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Renville County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Rice County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Rock County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Roseau County"
"20260","Duluth, MN-WI","MN","Minnesota","St. Louis County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Scott County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Sherburne County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Sibley County"
"41060","St. Cloud, MN","MN","Minnesota","Stearns County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Steele County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Stevens County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Swift County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Todd County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Traverse County"
"40340","Rochester, MN","MN","Minnesota","Wabasha County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Wadena County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Waseca County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Washington County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Watonwan County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Wilkin County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Winona County"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","MN","Minnesota","Wright County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Yellow Medicine County"
"2800004","Southwest Mississippi nonmetropolitan area","MS","Mississippi","Adams County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Alcorn County"
"2800004","Southwest Mississippi nonmetropolitan area","MS","Mississippi","Amite County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Attala County"
"32820","Memphis, TN-MS-AR","MS","Mississippi","Benton County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Bolivar County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Calhoun County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Carroll County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Chickasaw County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Choctaw County"
"2800004","Southwest Mississippi nonmetropolitan area","MS","Mississippi","Claiborne County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Clarke County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Clay County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Coahoma County"
"27140","Jackson, MS","MS","Mississippi","Copiah County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Covington County"
"32820","Memphis, TN-MS-AR","MS","Mississippi","DeSoto County"
"25620","Hattiesburg, MS","MS","Mississippi","Forrest County"
"2800004","Southwest Mississippi nonmetropolitan area","MS","Mississippi","Franklin County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","George County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Greene County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Grenada County"
"25060","Gulfport-Biloxi-Pascagoula, MS","MS","Mississippi","Hancock County"
"25060","Gulfport-Biloxi-Pascagoula, MS","MS","Mississippi","Harrison County"
"27140","Jackson, MS","MS","Mississippi","Hinds County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Holmes County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Humphreys County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Issaquena County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Itawamba County"
"25060","Gulfport-Biloxi-Pascagoula, MS","MS","Mississippi","Jackson County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Jasper County"
"2800004","Southwest Mississippi nonmetropolitan area","MS","Mississippi","Jefferson County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Jefferson Davis County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Jones County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Kemper County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Lafayette County"
"25620","Hattiesburg, MS","MS","Mississippi","Lamar County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Lauderdale County"
"2800004","Southwest Mississippi nonmetropolitan area","MS","Mississippi","Lawrence County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Leake County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Lee County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Leflore County"
"2800004","Southwest Mississippi nonmetropolitan area","MS","Mississippi","Lincoln County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Lowndes County"
"27140","Jackson, MS","MS","Mississippi","Madison County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Marion County"
"32820","Memphis, TN-MS-AR","MS","Mississippi","Marshall County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Monroe County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Montgomery County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Neshoba County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Newton County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Noxubee County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Oktibbeha County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Panola County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Pearl River County"
"25620","Hattiesburg, MS","MS","Mississippi","Perry County"
"2800004","Southwest Mississippi nonmetropolitan area","MS","Mississippi","Pike County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Pontotoc County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Prentiss County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Quitman County"
"27140","Jackson, MS","MS","Mississippi","Rankin County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Scott County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Sharkey County"
"27140","Jackson, MS","MS","Mississippi","Simpson County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Smith County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Stone County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Sunflower County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Tallahatchie County"
"32820","Memphis, TN-MS-AR","MS","Mississippi","Tate County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Tippah County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Tishomingo County"
"32820","Memphis, TN-MS-AR","MS","Mississippi","Tunica County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Union County"
"2800004","Southwest Mississippi nonmetropolitan area","MS","Mississippi","Walthall County"
"2800004","Southwest Mississippi nonmetropolitan area","MS","Mississippi","Warren County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Washington County"
"2800003","Southeast Mississippi nonmetropolitan area","MS","Mississippi","Wayne County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Webster County"
"2800004","Southwest Mississippi nonmetropolitan area","MS","Mississippi","Wilkinson County"
"2800001","Northeast Mississippi nonmetropolitan area","MS","Mississippi","Winston County"
"2800002","Northwest Mississippi nonmetropolitan area","MS","Mississippi","Yalobusha County"
"27140","Jackson, MS","MS","Mississippi","Yazoo County"
